date,portfolio,invested,daily_return
2022-06-08,100836.7318680352,False,0.0001984126984126977
2022-06-09,100856.73915610426,False,0.0001984126984126977
2022-06-10,100876.75041387333,False,0.0001984126984126977
2022-06-13,100896.76564213005,False,0.0001984126984126977
2022-06-14,100916.78484166221,False,0.0001984126984126977
2022-06-15,100936.80801325779,False,0.0001984126984126977
2022-06-16,100956.83515770486,False,0.0001984126984126977
2022-06-17,100976.8662757917,False,0.0001984126984126977
2022-06-21,100996.90136830675,False,0.0001984126984126977
2022-06-22,101016.94043603855,False,0.0001984126984126977
2022-06-23,101036.98347977587,False,0.0001984126984126977
2022-06-24,101057.03050030756,False,0.0001984126984126977
2022-06-27,101077.0814984227,False,0.0001984126984126977
2022-06-28,101097.13647491048,False,0.0001984126984126977
2022-06-29,101117.19543056027,False,0.0001984126984126977
2022-06-30,101137.25836616158,False,0.0001984126984126977
2022-07-01,101157.32528250407,False,0.0001984126984126977
2022-07-05,101177.39618037757,False,0.0001984126984126977
2022-07-06,101197.47106057209,False,0.0001984126984126977
2022-07-07,101217.54992387776,False,0.0001984126984126977
2022-07-08,101237.63277108487,False,0.0001984126984126977
2022-07-11,101257.7196029839,False,0.0001984126984126977
2022-07-12,101277.81042036544,False,0.0001984126984126977
2022-07-13,101297.90522402027,False,0.0001984126984126977
2022-07-14,101318.00401473933,False,0.0001984126984126977
2022-07-15,101338.10679331368,False,0.0001984126984126977
2022-07-18,101358.21356053457,False,0.0001984126984126977
2022-07-19,101378.3243171934,False,0.0001984126984126977
2022-07-20,101398.43906408173,False,0.0001984126984126977
2022-07-21,101418.55780199126,False,0.0001984126984126977
2022-07-22,101438.68053171388,False,0.0001984126984126977
2022-07-25,101458.8072540416,False,0.0001984126984126977
2022-07-26,101478.93796976662,False,0.0001984126984126977
2022-07-27,101499.07267968125,False,0.0001984126984126977
2022-07-28,101519.21138457801,False,0.0001984126984126977
2022-07-29,101539.35408524955,False,0.0001984126984126977
2022-08-01,101559.50078248869,False,0.0001984126984126977
2022-08-02,101579.65147708838,False,0.0001984126984126977
2022-08-03,101599.80616984177,False,0.0001984126984126977
2022-08-04,101619.96486154213,False,0.0001984126984126977
2022-08-05,101640.12755298291,False,0.0001984126984126977
2022-08-08,101660.29424495771,False,0.0001984126984126977
2022-08-09,101680.46493826028,False,0.0001984126984126977
2022-08-10,101700.63963368454,False,0.0001984126984126977
2022-08-11,101720.81833202456,False,0.0001984126984126977
2022-08-12,101741.00103407456,False,0.0001984126984126977
2022-08-15,101761.18774062894,False,0.0001984126984126977
2022-08-16,101781.37845248224,False,0.0001984126984126977
2022-08-17,101801.57317042917,False,0.0001984126984126977
2022-08-18,101821.77189526457,False,0.0001984126984126977
2022-08-19,101841.97462778346,False,0.0001984126984126977
2022-08-22,101862.18136878104,False,0.0001984126984126977
2022-08-23,101882.39211905262,False,0.0001984126984126977
2022-08-24,101902.6068793937,False,0.0001984126984126977
2022-08-25,101922.82565059993,False,0.0001984126984126977
2022-08-26,101943.04843346712,False,0.0001984126984126977
2022-08-29,101963.27522879122,False,0.0001984126984126977
2022-08-30,101983.50603736835,False,0.0001984126984126977
2022-08-31,102003.74085999481,False,0.0001984126984126977
2022-09-01,102023.97969746703,False,0.0001984126984126977
2022-09-02,102044.2225505816,False,0.0001984126984126977
2022-09-06,102064.46942013528,False,0.0001984126984126977
2022-09-07,102084.720306925,False,0.0001984126984126977
2022-09-08,102104.97521174779,False,0.0001984126984126977
2022-09-09,102125.23413540091,False,0.0001984126984126977
2022-09-12,102145.49707868174,False,0.0001984126984126977
2022-09-13,102165.76404238783,False,0.0001984126984126977
2022-09-14,102186.03502731687,False,0.0001984126984126977
2022-09-15,102206.31003426673,False,0.0001984126984126977
2022-09-16,102226.58906403543,False,0.0001984126984126977
2022-09-19,102246.87211742115,False,0.0001984126984126977
2022-09-20,102267.15919522222,False,0.0001984126984126977
2022-09-21,102287.45029823715,False,0.0001984126984126977
2022-09-22,102307.74542726457,False,0.0001984126984126977
2022-09-23,102328.04458310331,False,0.0001984126984126977
2022-09-26,102348.34776655234,False,0.0001984126984126977
2022-09-27,102368.65497841078,False,0.0001984126984126977
2022-09-28,102388.96621947792,False,0.0001984126984126977
2022-09-29,102409.28149055321,False,0.0001984126984126977
2022-09-30,102429.60079243626,False,0.0001984126984126977
2022-10-03,102449.92412592683,False,0.0001984126984126977
2022-10-04,102470.25149182483,False,0.0001984126984126977
2022-10-05,102490.58289093035,False,0.0001984126984126977
2022-10-06,102510.91832404364,False,0.0001984126984126977
2022-10-07,102531.25779196508,False,0.0001984126984126977
2022-10-10,102551.60129549523,False,0.0001984126984126977
2022-10-11,102571.94883543481,False,0.0001984126984126977
2022-10-12,102592.30041258471,False,0.0001984126984126977
2022-10-13,102612.65602774594,False,0.0001984126984126977
2022-10-14,102633.0156817197,False,0.0001984126984126977
2022-10-17,102653.37937530734,False,0.0001984126984126977
2022-10-18,102673.74710931038,False,0.0001984126984126977
2022-10-19,102694.11888453049,False,0.0001984126984126977
2022-10-20,102714.49470176948,False,0.0001984126984126977
2022-10-21,102734.87456182936,False,0.0001984126984126977
2022-10-24,102755.25846551226,False,0.0001984126984126977
2022-10-25,102775.6464136205,False,0.0001984126984126977
2022-10-26,102796.03840695653,False,0.0001984126984126977
2022-10-27,102816.434446323,False,0.0001984126984126977
2022-10-28,102836.83453252265,False,0.0001984126984126977
2022-10-31,102857.23866635848,False,0.0001984126984126977
2022-11-01,102877.64684863355,False,0.0001984126984126977
2022-11-02,102898.05908015114,False,0.0001984126984126977
2022-11-03,102918.47536171466,False,0.0001984126984126977
2022-11-04,102938.8956941277,False,0.0001984126984126977
2022-11-07,102959.320078194,False,0.0001984126984126977
2022-11-08,102979.74851471744,False,0.0001984126984126977
2022-11-09,103000.18100450211,False,0.0001984126984126977
2022-11-10,103020.61754835221,False,0.0001984126984126977
2022-11-11,103041.05814707212,False,0.0001984126984126977
2022-11-14,103061.50280146638,False,0.0001984126984126977
2022-11-15,103081.95151233968,False,0.0001984126984126977
2022-11-16,103102.40428049689,False,0.0001984126984126977
2022-11-17,103122.86110674302,False,0.0001984126984126977
2022-11-18,103143.32199188325,False,0.0001984126984126977
2022-11-21,103163.7869367229,False,0.0001984126984126977
2022-11-22,103184.25594206748,False,0.0001984126984126977
2022-11-23,103204.72900872266,False,0.0001984126984126977
2022-11-25,103225.20613749423,False,0.0001984126984126977
2022-11-28,103245.68732918818,False,0.0001984126984126977
2022-11-29,103266.17258461064,False,0.0001984126984126977
2022-11-30,103286.66190456791,False,0.0001984126984126977
2022-12-01,103307.15528986644,False,0.0001984126984126977
2022-12-02,103327.65274131284,False,0.0001984126984126977
2022-12-05,103348.15425971389,False,0.0001984126984126977
2022-12-06,103368.65984587654,False,0.0001984126984126977
2022-12-07,103389.16950060787,False,0.0001984126984126977
2022-12-08,103409.68322471513,False,0.0001984126984126977
2022-12-09,103430.20101900575,False,0.0001984126984126977
2022-12-12,103450.7228842873,False,0.0001984126984126977
2022-12-13,103471.24882136751,False,0.0001984126984126977
2022-12-14,103491.77883105428,False,0.0001984126984126977
2022-12-15,103512.31291415569,False,0.0001984126984126977
2022-12-16,103532.85107147992,False,0.0001984126984126977
2022-12-19,103553.39330383537,False,0.0001984126984126977
2022-12-20,103573.93961203058,False,0.0001984126984126977
2022-12-21,103594.48999687424,False,0.0001984126984126977
2022-12-22,103615.0444591752,False,0.0001984126984126977
2022-12-23,103635.60299974249,False,0.0001984126984126977
2022-12-27,103656.1656193853,False,0.0001984126984126977
2022-12-28,103676.73231891295,False,0.0001984126984126977
2022-12-29,103697.30309913497,False,0.0001984126984126977
2022-12-30,103717.87796086099,False,0.0001984126984126977
2023-01-03,103738.45690490084,False,0.0001984126984126977
2023-01-04,103759.03993206451,False,0.0001984126984126977
2023-01-05,103779.62704316214,False,0.0001984126984126977
2023-01-06,103800.21823900404,False,0.0001984126984126977
2023-01-09,103820.81352040067,False,0.0001984126984126977
2023-01-10,103841.41288816265,False,0.0001984126984126977
2023-01-11,103862.01634310078,False,0.0001984126984126977
2023-01-12,103882.623886026,False,0.0001984126984126977
2023-01-13,103903.23551774942,False,0.0001984126984126977
2023-01-17,103923.8512390823,False,0.0001984126984126977
2023-01-18,103944.47105083609,False,0.0001984126984126977
2023-01-19,103965.09495382236,False,0.0001984126984126977
2023-01-20,103985.72294885288,False,0.0001984126984126977
2023-01-23,104006.35503673957,False,0.0001984126984126977
2023-01-24,104026.99121829447,False,0.0001984126984126977
2023-01-25,104047.63149432985,False,0.0001984126984126977
2023-01-26,104068.27586565808,False,0.0001984126984126977
2023-01-27,104088.92433309175,False,0.0001984126984126977
2023-01-30,104109.57689744356,False,0.0001984126984126977
2023-01-31,104130.23355952639,False,0.0001984126984126977
2023-02-01,104150.89432015328,False,0.0001984126984126977
2023-02-02,104171.55918013744,False,0.0001984126984126977
2023-02-03,104192.22814029222,False,0.0001984126984126977
2023-02-06,104212.90120143117,False,0.0001984126984126977
2023-02-07,104233.57836436796,False,0.0001984126984126977
2023-02-08,104254.25962991644,False,0.0001984126984126977
2023-02-09,104274.94499889063,False,0.0001984126984126977
2023-02-10,104295.63447210469,False,0.0001984126984126977
2023-02-13,104316.32805037296,False,0.0001984126984126977
2023-02-14,104337.02573450994,False,0.0001984126984126977
2023-02-15,104357.72752533028,False,0.0001984126984126977
2023-02-16,104378.43342364879,False,0.0001984126984126977
2023-02-17,104399.14343028047,False,0.0001984126984126977
2023-02-21,104419.85754604044,False,0.0001984126984126977
2023-02-22,104440.57577174401,False,0.0001984126984126977
2023-02-23,104461.29810820665,False,0.0001984126984126977
2023-02-24,104482.024556244,False,0.0001984126984126977
2023-02-27,104502.75511667182,False,0.0001984126984126977
2023-02-28,104523.48979030608,False,0.0001984126984126977
2023-03-01,104544.22857796289,False,0.0001984126984126977
2023-03-02,104564.97148045851,False,0.0001984126984126977
2023-03-03,104585.71849860939,False,0.0001984126984126977
2023-03-06,104606.46963323213,False,0.0001984126984126977
2023-03-07,104627.22488514349,False,0.0001984126984126977
2023-03-08,104647.98425516038,False,0.0001984126984126977
2023-03-09,104668.74774409989,False,0.0001984126984126977
2023-03-10,104689.51535277927,False,0.0001984126984126977
2023-03-13,104710.28708201593,False,0.0001984126984126977
2023-03-14,104731.06293262744,False,0.0001984126984126977
2023-03-15,104751.84290543153,False,0.0001984126984126977
2023-03-16,104772.6270012461,False,0.0001984126984126977
2023-03-17,104793.4152208892,False,0.0001984126984126977
2023-03-20,104814.20756517907,False,0.0001984126984126977
2023-03-21,104835.00403493406,False,0.0001984126984126977
2023-03-22,104855.80463097274,False,0.0001984126984126977
2023-03-23,104876.6093541138,False,0.0001984126984126977
2023-03-24,104897.41820517612,False,0.0001984126984126977
2023-03-27,104918.23118497874,False,0.0001984126984126977
2023-03-28,104939.04829434084,False,0.0001984126984126977
2023-03-29,104959.86953408178,False,0.0001984126984126977
2023-03-30,104980.69490502108,False,0.0001984126984126977
2023-03-31,105001.52440797843,False,0.0001984126984126977
2023-04-03,105022.35804377367,False,0.0001984126984126977
2023-04-04,105043.19581322679,False,0.0001984126984126977
2023-04-05,105064.03771715799,False,0.0001984126984126977
2023-04-06,105084.88375638759,False,0.0001984126984126977
2023-04-10,105105.73393173607,False,0.0001984126984126977
2023-04-11,105126.58824402411,False,0.0001984126984126977
2023-04-12,105147.44669407253,False,0.0001984126984126977
2023-04-13,105168.3092827023,False,0.0001984126984126977
2023-04-14,105189.17601073459,False,0.0001984126984126977
2023-04-17,105210.04687899069,False,0.0001984126984126977
2023-04-18,105230.92188829207,False,0.0001984126984126977
2023-04-19,104408.18126322643,True,-0.007818430270325027
2023-04-20,100465.36930966938,True,-0.037763438706174934
2023-04-21,100882.78040282495,True,0.004154775879726014
2023-04-24,99875.99083157552,True,-0.009979796028909194
2023-04-25,98195.64940103688,True,-0.0168242779525688
2023-04-26,99213.20166736582,True,0.01036249846643611
2023-04-27,99133.65393960038,False,-0.0008017857142856855
2023-04-28,99153.32331538205,False,0.0001984126984126977
2023-05-01,99172.99659381763,False,0.0001984126984126977
2023-05-02,99192.67377568148,False,0.0001984126984126977
2023-05-03,99212.35486174808,False,0.0001984126984126977
2023-05-04,99232.03985279208,False,0.0001984126984126977
2023-05-05,99251.72874958826,False,0.0001984126984126977
2023-05-08,99271.42155291159,False,0.0001984126984126977
2023-05-09,99291.11826353717,False,0.0001984126984126977
2023-05-10,99310.81888224024,False,0.0001984126984126977
2023-05-11,99330.52340979624,False,0.0001984126984126977
2023-05-12,99350.23184698072,False,0.0001984126984126977
2023-05-15,99369.94419456941,False,0.0001984126984126977
2023-05-16,99389.66045333818,False,0.0001984126984126977
2023-05-17,99409.38062406305,False,0.0001984126984126977
2023-05-18,99429.10470752021,False,0.0001984126984126977
2023-05-19,99448.83270448599,False,0.0001984126984126977
2023-05-22,99468.56461573688,False,0.0001984126984126977
2023-05-23,99488.30044204953,False,0.0001984126984126977
2023-05-24,99508.04018420073,False,0.0001984126984126977
2023-05-25,99527.78384296743,False,0.0001984126984126977
2023-05-26,99547.53141912675,False,0.0001984126984126977
2023-05-30,99567.28291345594,False,0.0001984126984126977
2023-05-31,99587.03832673242,False,0.0001984126984126977
2023-06-01,99606.79765973375,False,0.0001984126984126977
2023-06-02,99626.56091323767,False,0.0001984126984126977
2023-06-05,100105.37676145989,True,0.00480610636192913
2023-06-06,100505.40273254497,True,0.003996048804034702
2023-06-07,99780.74433424932,True,-0.0072101437195774
2023-06-08,101727.73039648382,True,0.019512643198094537
2023-06-09,103363.23172477003,True,0.016077241887849425
2023-06-12,105004.39074840143,True,0.015877590089301785
2023-06-13,106761.29227518715,True,0.016731695829704796
2023-06-14,106882.59304609356,True,0.0011361867988048946
2023-06-15,108386.50317504053,True,0.014070674055394639
2023-06-16,108294.51715442975,True,-0.0008486851952611563
2023-06-20,109606.2673798537,True,0.012112803675493389
2023-06-21,106871.99223279572,True,-0.024946339405775286
2023-06-22,108424.1679172527,True,0.01452368999612097
2023-06-23,106519.81640464877,True,-0.017563902487656602
2023-06-26,103450.8676789852,True,-0.02881105909913706
2023-06-27,105808.40457739012,True,0.022788952391588513
2023-06-28,106839.85350526529,True,0.009748270300406592
2023-06-29,107051.26249435279,True,0.0019787465271756677
2023-06-30,108667.08002529095,True,0.015093867118320059
2023-07-03,110961.4709445718,True,0.02111394654891674
2023-07-05,111290.96889842451,True,0.0029694807670430645
2023-07-06,110608.13175857111,True,-0.006135602435779264
2023-07-07,109761.42709525969,True,-0.007654994708341745
2023-07-10,108550.24819182257,True,-0.011034649744358416
2023-07-11,108855.80995903953,True,0.0028149338422238657
2023-07-12,109979.88626750116,True,0.010326286753868263
2023-07-13,111699.06269138386,True,0.015631734876513592
2023-07-14,112460.21172442206,True,0.006814283080791794
2023-07-17,113859.30137731708,True,0.012440752435389557
2023-07-18,116150.19955037348,True,0.02012043061343416
2023-07-19,115429.01570149785,True,-0.006209062504131668
2023-07-20,110404.40678503622,True,-0.043529860199582604
2023-07-21,109634.25879674319,True,-0.006975699709093619
2023-07-24,111233.02389885567,True,0.014582714560751553
2023-07-25,111477.36650516711,True,0.002196673233783697
2023-07-26,109826.44174531783,True,-0.014809506284603091
2023-07-27,107555.75639915325,True,-0.02067521545886175
2023-07-28,110308.38178980086,True,0.025592543651799193
2023-07-31,110220.36978150027,True,-0.0007978723545079003
2023-08-01,110131.99666358618,False,-0.0008017857142856855
2023-08-02,110153.84825022578,False,0.0001984126984126977
2023-08-03,110175.70417249766,False,0.0001984126984126977
2023-08-04,110197.56443126204,False,0.0001984126984126977
2023-08-07,110219.42902737936,False,0.0001984126984126977
2023-08-08,110241.2979617102,False,0.0001984126984126977
2023-08-09,110263.1712351153,False,0.0001984126984126977
2023-08-10,110285.0488484556,False,0.0001984126984126977
2023-08-11,109506.43158493719,True,-0.007060043692670548
2023-08-14,109616.42123714823,True,0.0010044127145694137
2023-08-15,107911.19757669064,True,-0.015556279261922268
2023-08-16,106419.94553436026,True,-0.013819252087074352
2023-08-17,104729.97730829114,True,-0.015880183151601668
2023-08-18,104089.86179250246,True,-0.00611205628264766
2023-08-21,107533.58114508324,True,0.03308409957778258
2023-08-22,107820.12500727543,True,0.002664691895693405
2023-08-23,109305.09262616889,True,0.013772638631176282
2023-08-24,106931.04427017056,True,-0.021719467034511775
2023-08-25,108873.51823662035,True,0.018165669097385484
2023-08-28,109201.97744627665,True,0.0030168879905436707
2023-08-29,113106.54706102973,True,0.035755484525671566
2023-08-30,113015.85984740402,False,-0.0008017857142856855
2023-08-31,113038.28362911977,False,0.0001984126984126977
2023-09-01,113060.71185999857,False,0.0001984126984126977
2023-09-05,113083.14454092317,False,0.0001984126984126977
2023-09-06,113105.58167277652,False,0.0001984126984126977
2023-09-07,113128.02325644175,False,0.0001984126984126977
2023-09-08,113150.46929280215,False,0.0001984126984126977
2023-09-11,113172.9197827412,False,0.0001984126984126977
2023-09-12,113195.37472714254,False,0.0001984126984126977
2023-09-13,113217.83412688998,False,0.0001984126984126977
2023-09-14,113240.29798286755,False,0.0001984126984126977
2023-09-15,113262.76629595939,False,0.0001984126984126977
2023-09-18,113285.23906704986,False,0.0001984126984126977
2023-09-19,113307.71629702348,False,0.0001984126984126977
2023-09-20,113330.19798676495,False,0.0001984126984126977
2023-09-21,113352.68413715914,False,0.0001984126984126977
2023-09-22,113375.17474909112,False,0.0001984126984126977
2023-09-25,113804.14907302815,True,0.003783670674699202
2023-09-26,112155.70066978263,True,-0.014484958735447417
2023-09-27,111687.15316893494,True,-0.004177652121555742
2023-09-28,112919.47996944535,True,0.011033738129634596
2023-09-29,113713.53313031833,True,0.007032029912711568
2023-10-02,114704.60686990731,True,0.008715530265453797
2023-10-03,112374.0655940364,True,-0.02031776525344009
2023-10-04,115613.35798936644,True,0.028825978469376956
2023-10-05,115485.65917320724,True,-0.0011045334066929202
2023-10-06,115393.06442147729,False,-0.0008017857142857965
2023-10-09,115415.95987076727,False,0.0001984126984126977
2023-10-10,115438.85986280513,False,0.0001984126984126977
2023-10-11,115461.76439849219,False,0.0001984126984126977
2023-10-12,115484.67347872998,False,0.0001984126984126977
2023-10-13,115507.5871044202,False,0.0001984126984126977
2023-10-16,115530.50527646474,False,0.0001984126984126977
2023-10-17,115553.42799576563,False,0.0001984126984126977
2023-10-18,115576.35526322511,False,0.0001984126984126977
2023-10-19,115599.28707974558,False,0.0001984126984126977
2023-10-20,115622.22344622966,False,0.0001984126984126977
2023-10-23,115645.1643635801,False,0.0001984126984126977
2023-10-24,115668.10983269986,False,0.0001984126984126977
2023-10-25,115691.05985449206,False,0.0001984126984126977
2023-10-26,115714.01442986002,False,0.0001984126984126977
2023-10-27,115736.97355970721,False,0.0001984126984126977
2023-10-30,115759.93724493732,False,0.0001984126984126977
2023-10-31,115782.90548645417,False,0.0001984126984126977
2023-11-01,115805.8782851618,False,0.0001984126984126977
2023-11-02,115828.85564196442,False,0.0001984126984126977
2023-11-03,115851.8375577664,False,0.0001984126984126977
2023-11-06,115874.82403347231,False,0.0001984126984126977
2023-11-07,115897.81506998689,False,0.0001984126984126977
2023-11-08,115920.81066821505,False,0.0001984126984126977
2023-11-09,115943.81082906193,False,0.0001984126984126977
2023-11-10,115966.81555343277,False,0.0001984126984126977
2023-11-13,115989.82484223305,False,0.0001984126984126977
2023-11-14,116012.83869636842,False,0.0001984126984126977
2023-11-15,116035.85711674468,False,0.0001984126984126977
2023-11-16,116058.88010426784,False,0.0001984126984126977
2023-11-17,116081.90765984409,False,0.0001984126984126977
2023-11-20,116104.93978437978,False,0.0001984126984126977
2023-11-21,116127.97647878143,False,0.0001984126984126977
2023-11-22,116151.0177439558,False,0.0001984126984126977
2023-11-24,116218.5046093214,True,0.0005810268965045218
2023-11-27,116394.29500413509,True,0.0015125852410906582
2023-11-28,118671.93302161573,True,0.019568296001103214
2023-11-29,117791.10997734929,True,-0.007422336704551613
2023-11-30,117268.01200788576,True,-0.0044408951538373875
2023-12-01,116771.35941600503,True,-0.0042351923885887155
2023-12-04,115440.6253781367,True,-0.011396065306797598
2023-12-05,116341.73504992622,True,0.007805828050895025
2023-12-06,115889.01910566897,True,-0.003891260037191202
2023-12-07,116935.65609582081,True,0.009031373276164434
2023-12-08,117656.93944408873,True,0.006168207135015091
2023-12-11,116784.26389769933,True,-0.007417119215514689
2023-12-12,116840.90140065529,True,0.0004849754672904272
2023-12-13,117700.20606438996,True,0.007354485059885452
2023-12-14,118819.66468784252,True,0.009511101644462228
2023-12-15,119722.4217908333,True,0.007597707882465832
2023-12-18,119918.58749047935,True,0.0016385042727316002
2023-12-19,121038.95895865394,True,0.009342767385944528
2023-12-20,118615.2219754734,True,-0.02002443679318555
2023-12-21,120491.15868975614,True,0.01581531175375317
2023-12-22,120368.55669102947,True,-0.0010175186300792616
2023-12-26,121189.39032693898,True,0.0068193360332173825
2023-12-27,121962.167760996,True,0.006376609635317498
2023-12-28,120806.2900338482,True,-0.009477346527760333
2023-12-29,120027.42749786703,True,-0.006447201844895223
2024-01-02,119219.52345081435,True,-0.00673099527245169
2024-01-03,117269.43801242285,True,-0.016357098082144472
2024-01-04,116764.86936081844,True,-0.004302644066145889
2024-01-05,116716.80941056854,True,-0.00041159597499640377
2024-01-08,118505.68357054182,True,0.015326619781737216
2024-01-09,117656.90447415135,True,-0.007162349271503277
2024-01-10,118473.29455214714,True,0.006938734973901628
2024-01-11,117507.3972405676,True,-0.008152869515706707
2024-01-12,116489.74413194375,True,-0.008660332306913876
2024-01-16,116743.8287678,True,0.002181176014675268
2024-01-17,115676.12469794792,True,-0.009145700300576265
2024-01-18,115784.34586888358,True,0.000935553219977292
2024-01-19,116781.98667516717,True,0.008616370363341952
2024-01-22,115989.9079969559,True,-0.006782541561092481
2024-01-23,116408.26344194336,True,0.0036068262507669147
2024-01-24,116585.22907685286,True,0.0015202154011837443
2024-01-25,112200.09329040731,True,-0.037613133509004526
2024-01-26,112193.07608887216,True,-6.25418511640552e-05
2024-01-29,114641.95438069146,True,0.021827356706749512
2024-01-30,114635.91978763811,True,-5.26386093637754e-05
2024-01-31,112083.86483799465,True,-0.022262262599463734
2024-02-01,113473.11528929861,True,0.01239474078906877
2024-02-02,114391.58126179439,True,0.008094128465180095
2024-02-05,112285.15219207146,True,-0.018414196626080348
2024-02-06,113219.22477607278,True,0.008318754223207714
2024-02-07,114883.3589243491,True,0.01469833547763355
2024-02-08,115317.56158786883,True,0.0037795087781655745
2024-02-09,116997.04480500336,True,0.014563984825978205
2024-02-12,115327.5297352851,True,-0.014269719995926411
2024-02-13,115235.0617694795,False,-0.0008017857142856855
2024-02-14,115257.92586903693,False,0.0001984126984126977
2024-02-15,115280.79450512206,False,0.0001984126984126977
2024-02-16,115303.66767863499,False,0.0001984126984126977
2024-02-20,115326.54539047598,False,0.0001984126984126977
2024-02-21,115349.42764154551,False,0.0001984126984126977
2024-02-22,115372.31443274423,False,0.0001984126984126977
2024-02-23,115395.20576497295,False,0.0001984126984126977
2024-02-26,115418.10163913267,False,0.0001984126984126977
2024-02-27,115441.00205612456,False,0.0001984126984126977
2024-02-28,115463.90701684999,False,0.0001984126984126977
2024-02-29,115486.81652221047,False,0.0001984126984126977
2024-03-01,115509.73057310774,False,0.0001984126984126977
2024-03-04,115532.64917044366,False,0.0001984126984126977
2024-03-05,115555.57231512034,False,0.0001984126984126977
2024-03-06,115578.50000804,False,0.0001984126984126977
2024-03-07,115601.43225010509,False,0.0001984126984126977
2024-03-08,115624.36904221821,False,0.0001984126984126977
2024-03-11,115647.31038528214,False,0.0001984126984126977
2024-03-12,115670.25628019986,False,0.0001984126984126977
2024-03-13,113695.56210813216,True,-0.017071754101453673
2024-03-14,113039.79840560259,True,-0.005767715910546256
2024-03-15,112214.23329384607,True,-0.007303313730216199
2024-03-18,114890.79914104575,True,0.023852284764899423
2024-03-19,114930.20677456929,True,0.0003430007782883049
2024-03-20,116615.25510913762,True,0.014661492238271956
2024-03-21,116499.25997861053,True,-0.000994682303087524
2024-03-22,115914.75267402474,True,-0.005017261952505958
2024-03-25,115658.93131137411,True,-0.00220697846261253
2024-03-26,116625.84726811195,True,0.008360063038579613
2024-03-27,117377.26799393595,True,0.006443003360109056
2024-03-28,116400.50369706162,True,-0.008321579753626462
2024-04-01,116598.51496021225,True,0.0017011203290491217
2024-04-02,114119.47380253978,True,-0.0212613441819427
2024-04-03,114027.9744387231,False,-0.0008017857142856855
2024-04-04,113878.33624804467,True,-0.0013122936842033806
2024-04-05,113787.03022487435,False,-0.0008017857142857965
2024-04-08,113809.60701658564,False,0.0001984126984126977
2024-04-09,113832.18828781908,False,0.0001984126984126977
2024-04-10,113854.77403946349,False,0.0001984126984126977
2024-04-11,113877.36427240782,False,0.0001984126984126977
2024-04-12,113899.95898754123,False,0.0001984126984126977
2024-04-15,113922.55818575305,False,0.0001984126984126977
2024-04-16,112791.74964400241,True,-0.009926116124489015
2024-04-17,111917.35336473025,True,-0.0077523070794801585
2024-04-18,109748.5563875071,True,-0.01937855848105352
2024-04-19,108239.01963447453,True,-0.013754502133974222
2024-04-22,107461.74977133119,True,-0.007181050473001327
2024-04-23,107375.5884755324,False,-0.0008017857142856855
2024-04-24,107396.89315578548,False,0.0001984126984126977
2024-04-25,107418.20206315766,False,0.0001984126984126977
2024-04-26,107439.51519848766,False,0.0001984126984126977
2024-04-29,107460.83256261435,False,0.0001984126984126977
2024-04-30,107482.15415637677,False,0.0001984126984126977
2024-05-01,107503.47998061414,False,0.0001984126984126977
2024-05-02,107524.81003616584,False,0.0001984126984126977
